BoxType,center,normal,top,h,w,t
Detector,"(348.0, -75.0, -572.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -567.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -562.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -557.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -552.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -547.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -542.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -537.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -532.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -527.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -522.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -517.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -512.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -507.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -502.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -497.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -492.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -487.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -482.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -477.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -472.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -467.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -462.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -457.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -452.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -447.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -442.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -437.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -432.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -427.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -422.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -417.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -412.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -407.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -402.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -397.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -392.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -387.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -382.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -377.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -372.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -367.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -362.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -357.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -352.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -347.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -342.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -337.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -332.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -327.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -322.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -317.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -312.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -307.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -302.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -297.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -292.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -287.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -282.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -277.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -272.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -267.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -262.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -257.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -252.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -247.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -242.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -237.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -232.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -227.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -222.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -217.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -212.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -207.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -202.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -197.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -192.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -187.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -182.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -177.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -172.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -167.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -162.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -157.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -152.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -147.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -142.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -137.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -132.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -127.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -122.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -117.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -112.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -107.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -102.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -97.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -92.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -87.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -82.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -77.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -72.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -67.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -62.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -57.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -52.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -47.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -42.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -37.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -32.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -27.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -22.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -17.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -12.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -7.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, -2.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 2.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 7.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 12.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 17.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 22.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 27.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 32.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 37.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 42.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 47.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 52.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 57.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 62.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 67.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 72.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 77.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 82.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 87.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 92.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 97.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 102.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 107.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 112.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 117.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 122.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 127.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 132.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 137.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 142.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 147.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 152.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 157.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 162.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 167.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 172.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 177.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 182.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 187.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 192.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 197.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 202.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 207.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 212.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 217.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 222.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 227.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 232.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 237.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 242.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 247.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 252.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 257.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 262.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 267.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 272.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 277.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 282.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 287.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 292.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 297.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 302.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 307.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 312.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 317.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 322.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 327.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 332.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 337.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 342.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 347.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 352.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 357.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 362.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 367.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 372.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 377.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 382.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 387.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 392.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 397.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 402.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 407.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 412.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 417.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 422.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 427.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 432.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 437.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 442.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 447.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 452.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 457.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 462.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 467.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 472.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 477.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 482.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 487.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 492.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 497.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 502.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 507.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 512.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 517.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 522.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 527.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 532.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 537.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 542.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 547.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 552.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 557.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 562.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 567.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 572.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 577.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 582.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 587.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 592.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(348.0, -75.0, 597.5)","(0.0, 1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -597.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -592.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -587.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -582.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -577.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -572.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -567.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -562.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -557.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -552.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -547.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -542.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -537.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -532.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -527.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -522.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -517.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -512.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -507.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -502.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -497.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -492.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -487.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -482.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -477.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -472.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -467.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -462.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -457.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -452.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -447.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -442.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -437.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -432.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -427.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -422.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -417.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -412.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -407.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -402.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -397.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -392.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -387.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -382.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -377.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -372.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -367.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -362.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -357.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -352.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -347.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -342.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -337.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -332.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -327.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -322.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -317.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -312.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -307.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -302.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -297.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -292.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -287.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -282.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -277.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -272.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -267.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
Detector,"(498.0, 75.0, -262.5)","(-1.2246467991473532e-16, -1.0, 0.0)",,5,5,0
